,id_funcionario,mes,pct_acum_mes_div_peso,pct_acum_acumulado_div_peso,pct_acum_fim_exer_div_peso,pct_ating_mes,pct_pts_mes,pct_acum_mes,pct_ating_acum,pct_pts_acumulado,pct_acum_acumulado,pct_ating_fim_exer,pct_pts_fim_exer,pct_acum_fim_exer
124761,2683.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
124817,2074.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
125009,4568.0,8.0,0.0,0.0,0.1125,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,9.0
125087,6786.0,8.0,0.12,0.12,0.2,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
125095,3358.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125271,2596.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
125348,4988.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
125415,7162.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125666,2909.0,8.0,0.12,0.12,0.15,90.0,80.0,12.0,90.0,80.0,12.0,100.0,100.0,15.0
125678,1965.0,8.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
125691,7535.0,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125703,6428.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125761,4470.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125879,6154.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
125933,1425.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126002,7193.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126037,4346.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126118,7489.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126158,1709.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126213,1196.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126450,2792.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
126480,5609.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
126507,7498.0,8.0,0.12,0.0,0.12,80.0,60.0,12.0,0.0,0.0,0.0,80.0,60.0,12.0
126579,7304.0,8.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
126616,2881.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
126627,3605.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126818,5855.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
126875,2426.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
127033,3497.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
127174,259.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
127360,848.0,8.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
127567,7484.0,8.0,0.25,0.25,0.2,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
127665,6407.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
127708,6873.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
127752,142.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
127763,5989.0,8.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
128048,927.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
128080,426.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
128342,4137.0,8.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
128389,5186.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
128423,2835.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
128915,3550.0,8.0,0.2,0.2,0.12,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
128941,6855.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
128960,1188.0,8.0,0.0,0.25,0.25,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
129076,3800.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129087,159.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129138,2989.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129257,1162.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
129265,6133.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129327,3614.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
129345,3328.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129487,120.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129609,493.0,8.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
129725,3313.0,8.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,0.0,0.0,0.0,100.0,100.0,20.0
129810,4650.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129862,2807.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
129906,1768.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
130032,4515.0,8.0,0.34285714285714286,0.34285714285714286,0.5714285714285714,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
130126,1952.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
130196,3213.0,8.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
130230,13.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
130452,5661.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
130539,2796.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
130715,3662.0,8.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
130873,4945.0,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
130918,6196.0,8.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
130974,2850.0,8.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
131052,4563.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
131103,6238.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
131213,6009.0,8.0,0.1875,0.0,0.15,100.0,100.0,15.0,0.0,0.0,0.0,90.0,80.0,12.0
131284,3205.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
131501,4529.0,8.0,0.09,0.09,0.15,80.0,60.0,9.0,80.0,60.0,9.0,100.0,100.0,15.0
131658,5110.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
131928,5097.0,8.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
131933,419.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
131969,1161.0,8.0,0.16,0.16,0.2,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
132027,4385.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132039,1648.0,8.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
132115,5167.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132197,2423.0,8.0,0.3125,0.3125,0.3125,100.0,100.0,25.0,100.0,100.0,25.0,100.0,100.0,25.0
132216,5613.0,8.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132219,5649.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132309,3173.0,8.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
132383,5966.0,8.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
132424,5998.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132458,4187.0,8.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
132481,3765.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132512,4448.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132555,1191.0,8.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132612,4292.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132713,2884.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132723,874.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132778,5147.0,8.0,0.0,0.2,0.0,0.0,0.0,0.0,100.0,100.0,20.0,0.0,0.0,0.0
132838,870.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
132883,378.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
132926,4549.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
132961,929.0,8.0,0.26666666666666666,0.26666666666666666,0.3333333333333333,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
132970,6011.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
133028,7225.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133112,4440.0,8.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133153,4200.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133183,5203.0,8.0,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
133219,219.0,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
133251,333.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133280,6434.0,8.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133293,5030.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
133446,5015.0,8.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133706,4495.0,8.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
133721,2475.0,8.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
133990,4466.0,8.0,0.3,0.3,0.5,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
134036,204.0,8.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
134050,2883.0,8.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
134086,7409.0,8.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
134101,1309.0,8.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
134161,1593.0,8.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
134741,1805.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
134765,824.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
135151,6827.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
135402,750.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
135731,1513.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
135798,627.0,9.0,0.4,0.4,0.5,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
135828,2130.0,9.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
135951,1502.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
136016,6829.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
136628,719.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
136777,5434.0,9.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
136812,6992.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
137674,7311.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
137699,1509.0,9.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
137748,4812.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
137901,2673.0,9.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138068,1674.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138247,6324.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138271,3651.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138571,317.0,9.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138716,4561.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
138947,7286.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
139131,2281.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
139177,6408.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
139224,5912.0,9.0,0.12,0.12,0.09,90.0,80.0,12.0,90.0,80.0,12.0,80.0,60.0,9.0
139290,1801.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
139481,2492.0,9.0,0.4,0.4,0.5,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
139548,1551.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
139693,6477.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
140077,1053.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
140341,985.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
140510,4360.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140550,7218.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
140709,2114.0,9.0,0.16,0.16,0.16,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
140799,1150.0,9.0,0.2,0.2,0.26666666666666666,80.0,60.0,12.0,80.0,60.0,12.0,90.0,80.0,16.0
141204,6535.0,9.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
141534,7493.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
141586,403.0,9.0,0.5,0.0,0.5,100.0,100.0,20.0,0.0,0.0,0.0,100.0,100.0,20.0
141607,7623.0,9.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
141852,95.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
141866,863.0,9.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
141926,1304.0,9.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
142006,703.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
142241,1566.0,9.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
142575,6000.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
142629,4862.0,9.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
142645,3425.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
142764,3593.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
142978,7302.0,9.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143021,2878.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143046,411.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143327,1030.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143333,2011.0,9.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
143414,718.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143443,1037.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
143479,273.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
143552,335.0,9.0,0.15,0.15,0.2,80.0,60.0,12.0,80.0,60.0,12.0,90.0,80.0,16.0
143598,5549.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
143791,4659.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
143953,2654.0,9.0,0.2,0.2,0.16,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
144051,748.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
144098,2440.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
144264,5331.0,9.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
144333,7221.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
144379,6153.0,9.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
144466,2509.0,9.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
144654,5467.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
144785,5384.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
145038,6113.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
145143,2872.0,9.0,0.2,0.2,0.16,100.0,100.0,20.0,100.0,100.0,20.0,90.0,80.0,16.0
145215,173.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
145309,2106.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
145364,2081.0,9.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
145652,5532.0,9.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
145723,6405.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
145824,6491.0,9.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
145904,6610.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
145908,1690.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
145911,4662.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
146127,7464.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146194,683.0,9.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
146364,6622.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146596,1995.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146631,4011.0,9.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
146699,2145.0,9.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
146740,3117.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
146853,5664.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
146867,405.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
147069,5077.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
147104,3508.0,9.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
147165,6673.0,9.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
147398,2683.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
147478,2074.0,9.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
147655,4568.0,9.0,0.1125,0.1875,0.1875,80.0,60.0,9.0,100.0,100.0,15.0,100.0,100.0,15.0
147701,6786.0,9.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
147715,3358.0,9.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
147912,2596.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
147994,4988.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
148037,7162.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
148298,2909.0,9.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
148304,1965.0,9.0,0.15,0.0,0.15,80.0,60.0,12.0,0.0,0.0,0.0,80.0,60.0,12.0
148328,7535.0,9.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
148339,6428.0,9.0,0.0,0.25,0.25,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
148418,4470.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
148516,6154.0,9.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
148555,1425.0,9.0,0.0,0.5,0.5,0.0,0.0,0.0,100.0,100.0,20.0,100.0,100.0,20.0
148623,7193.0,9.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
